J1,PO1,PD1,UTC_2021,UTC_1970,ToD,Google_DepTime,car_freeflow_TravelTime_sec,car_InTraffic_TravelTime_sec,car_distance_m,car_mode,car_status,PT_TravelTime_sec,PT_distance_m,PT_mode,PT_status,Walk_TravelTime_sec,Walk_distance_m,Walk_mode,Walk_status,Bicycle_TravelTime_sec,Bicycle_Distance_m,Bicycle_mode,Bicycle_status,gh_car_sec,gh_pt_sec,gh_foot_sec,gh_bike_sec
7305,G847DL,G21EG,3/23/21 9:00,1/1/70 0:00,9:00:00 AM,1616490000,2991,2969,48132,driving,OK,3285,38069,transit,OK,26288,35596,walking,OK,7194,36591,bicycling,OK,2390,5593,28281,7611
7306,EH65PY,EH68JQ,3/23/21 18:30,1/1/70 0:00,6:30:00 PM,1616524200,442,414,1870,driving,OK,1214,2668,transit,OK,1261,1673,walking,OK,527,2052,bicycling,OK,225,1072,1268,392
7307,FIRTHSCO,PA11UE,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,13099,13187,243369,driving,OK,0,0,transit,ZERO_RESULTS,175056,238989,walking,OK,46596,243987,bicycling,OK,,,,
7308,FK101HR,FK102DS,3/23/21 11:00,1/1/70 0:00,11:00:00 AM,1616497200,103,106,725,driving,OK,405,746,transit,OK,531,663,walking,OK,178,720,bicycling,OK,65,483,483,145
7309,FK103ER,FK103NR,3/23/21 17:00,1/1/70 0:00,5:00:00 PM,1616518800,320,300,1575,driving,OK,1015,1410,transit,OK,1015,1410,walking,OK,321,1459,bicycling,OK,171,914,914,289
7310,ML53BU,ML54TQ,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,429,435,3591,driving,OK,1008,4281,transit,OK,2153,2830,walking,OK,697,3257,bicycling,OK,267,813,2031,673
7311,AB244NR,AB101TN,3/23/21 11:00,1/1/70 0:00,11:00:00 AM,1616497200,555,562,4082,driving,OK,1741,4742,transit,OK,2702,3684,walking,OK,909,4402,bicycling,OK,319,1617,2710,771
7312,EH209PW,EH209BY,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,414,383,1655,driving,OK,549,723,transit,OK,549,724,walking,OK,182,877,bicycling,OK,142,628,628,205
7314,FK83SZ,FK83UU,3/23/21 16:20,1/1/70 0:00,4:20:00 PM,1616516400,126,128,891,driving,OK,624,891,transit,OK,624,891,walking,OK,180,891,bicycling,OK,52,303,303,105
7315,FK82EA,FK117HD,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,707,719,9618,driving,OK,1850,9243,transit,OK,6526,8723,walking,OK,1972,10187,bicycling,OK,515,5126,6787,2132
7316,DD21HF,DD24UH,3/23/21 7:15,1/1/70 0:00,7:15:00 AM,1616483700,588,602,6188,driving,OK,2091,7863,transit,OK,3777,4949,walking,OK,1180,5916,bicycling,OK,470,2150,3882,1196
7317,DD53JN,DD48XD,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,345,374,2566,driving,OK,750,2971,transit,OK,1525,2100,walking,OK,635,2824,bicycling,OK,230,1599,1662,567
7318,KY114LP,KY40BH,3/23/21 11:45,1/1/70 0:00,11:45:00 AM,1616499900,606,640,8284,driving,OK,1827,8614,transit,OK,5772,7691,walking,OK,2167,9624,bicycling,OK,433,2147,6122,1718
7319,EH234HP,KY120NJ,3/23/21 20:30,1/1/70 0:00,8:30:00 PM,1616531400,2983,2921,53528,driving,OK,7054,46666,transit,OK,35499,47534,walking,OK,10342,48521,bicycling,OK,2399,7916,33487,9601
7320,PH263NG,PH263EY,3/23/21 15:00,1/1/70 0:00,3:00:00 PM,1616511600,809,808,3935,driving,OK,2876,3935,transit,OK,2876,3935,walking,OK,745,3935,bicycling,OK,425,1787,1787,687
7321,HS12UX,HS12QY,3/23/21 14:30,1/1/70 0:00,2:30:00 PM,1616509800,294,295,2462,driving,OK,1287,3321,transit,OK,1681,2360,walking,OK,449,2360,bicycling,OK,175,1645,1705,481
7322,KA129DW,KA128SS,3/23/21 8:30,1/1/70 0:00,8:30:00 AM,1616488200,252,268,1674,driving,OK,965,1313,transit,OK,965,1313,walking,OK,334,1313,bicycling,OK,161,770,1097,348
7323,ML29BE,ML29AE,3/23/21 15:00,1/1/70 0:00,3:00:00 PM,1616511600,213,242,1646,driving,OK,458,1700,transit,OK,1156,1631,walking,OK,295,1646,bicycling,OK,136,457,1166,328
7325,HS20LQ,HS12QY,3/23/21 13:15,1/1/70 0:00,1:15:00 PM,1616505300,899,962,12699,driving,OK,1832,12895,transit,OK,9162,12533,walking,OK,2375,12617,bicycling,OK,805,1928,8828,2478
7326,EH76BP,EH76DE,3/23/21 10:50,1/1/70 0:00,10:50:00 AM,1616496600,28,30,255,driving,OK,178,255,transit,OK,178,255,walking,OK,44,255,bicycling,OK,27,165,165,45
7327,FK178BB,FK178EL,3/23/21 9:00,1/1/70 0:00,9:00:00 AM,1616490000,443,402,1748,driving,OK,1590,1800,transit,OK,1592,1800,walking,OK,822,1955,bicycling,OK,54,329,329,91
7329,EH329PN,EH329ED,3/23/21 8:30,1/1/70 0:00,8:30:00 AM,1616488200,131,131,482,driving,OK,171,235,transit,OK,171,235,walking,OK,42,235,bicycling,OK,54,180,180,60
7330,EH477LQ,EH478NT,3/23/21 12:40,1/1/70 0:00,12:40:00 PM,1616503200,562,565,4566,driving,OK,1401,4845,transit,OK,3321,4400,walking,OK,975,4726,bicycling,OK,377,1347,2925,901
7331,G349RR,G349HQ,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,170,183,844,driving,OK,556,1270,transit,OK,642,843,walking,OK,190,844,bicycling,OK,95,632,661,209
7332,G428NH,G50PQ,3/23/21 8:30,1/1/70 0:00,8:30:00 AM,1616488200,566,534,3047,driving,OK,1205,2571,transit,OK,2008,2667,walking,OK,548,2633,bicycling,OK,224,1088,1732,482
7333,PH31PN,PH31BA,3/23/21 19:45,1/1/70 0:00,7:45:00 PM,1616528700,503,519,5862,driving,OK,0,0,transit,ZERO_RESULTS,4244,5914,walking,OK,1138,6056,bicycling,OK,317,2322,3474,1231
7334,KY114NF,KY118PR,3/23/21 8:00,1/1/70 0:00,8:00:00 AM,1616486400,323,323,2881,driving,OK,1103,3278,transit,OK,1433,2019,walking,OK,434,2019,bicycling,OK,277,860,1559,524
7335,PH28AT,KY14AF,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,2439,2444,38667,driving,OK,6398,59983,transit,OK,27020,36432,walking,OK,8558,42938,bicycling,OK,1820,5319,26796,8272
7337,G641RJ,G213SU,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,206,213,1402,driving,OK,483,1215,transit,OK,843,1122,walking,OK,294,1122,bicycling,OK,128,814,848,240
7338,HS12BB,HS12RN,3/23/21 12:10,1/1/70 0:00,12:10:00 PM,1616501400,158,161,802,driving,OK,610,802,transit,OK,610,802,walking,OK,162,839,bicycling,OK,72,565,579,177
7340,ML14WR,ML54AX,3/23/21 16:00,1/1/70 0:00,4:00:00 PM,1616515200,503,517,5201,driving,OK,2687,14371,transit,OK,5902,7967,walking,OK,979,5201,bicycling,OK,304,2359,3416,993
7341,G128BG,G208NZ,3/23/21 11:00,1/1/70 0:00,11:00:00 AM,1616497200,249,254,923,driving,OK,558,682,transit,OK,558,682,walking,OK,228,816,bicycling,OK,82,492,516,234
7342,AB422BN,AB422FY,3/23/21 13:30,1/1/70 0:00,1:30:00 PM,1616506200,178,186,1322,driving,OK,953,2085,transit,OK,1009,1322,walking,OK,315,1413,bicycling,OK,160,965,965,268
14004,AB422BN,AB422FY,4/23/21 17:30,1/1/70 0:00,5:30:00 PM,1619202600,183,186,1340,driving,OK,1026,1340,transit,OK,1026,1340,walking,OK,322,1430,bicycling,OK,160,965,965,268
7343,AB123JG,AB124TZ,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,661,627,8840,driving,OK,4975,21591,transit,OK,6145,8357,walking,OK,1948,10022,bicycling,OK,434,3615,5948,1606
7345,EH470DY,EH483EP,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,564,565,6445,driving,OK,1291,6082,transit,OK,3085,4158,walking,OK,865,4187,bicycling,OK,341,1228,3343,1046
7346,TD145QN,TD145QU,3/23/21 18:20,1/1/70 0:00,6:20:00 PM,1616523600,102,102,509,driving,OK,381,509,transit,OK,381,509,walking,OK,98,509,bicycling,OK,51,310,310,86
7347,PA28DW,PA26LB,3/23/21 15:15,1/1/70 0:00,3:15:00 PM,1616512500,192,217,1413,driving,OK,397,1018,transit,OK,586,793,walking,OK,135,827,bicycling,OK,120,557,557,189
10654,PA28DW,PA26LB,4/12/21 12:30,1/1/70 0:00,12:30:00 PM,1618234200,209,214,1433,driving,OK,387,891,transit,OK,586,792,walking,OK,134,827,bicycling,OK,120,557,557,189
7348,G642SA,G661RD,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,526,556,5710,driving,OK,1982,8397,transit,OK,4160,5706,walking,OK,1060,5710,bicycling,OK,343,1719,4410,1391
7349,FK117BJ,FK117AG,3/23/21 20:05,1/1/70 0:00,8:05:00 PM,1616529900,128,126,532,driving,OK,215,304,transit,OK,215,304,walking,OK,42,304,bicycling,OK,39,193,193,87
7350,AB355XU,PH26QJ,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,3929,4020,66329,driving,OK,0,0,transit,ZERO_RESULTS,46992,64825,walking,OK,12239,65282,bicycling,OK,3079,29202,47824,13881
7351,DD77EJ,DD25NE,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,2158,2207,27805,driving,OK,6070,30173,transit,OK,19474,25916,walking,OK,5538,28469,bicycling,OK,1536,5555,18689,5394
7352,ML36UB,ML12PY,3/23/21 9:15,1/1/70 0:00,9:15:00 AM,1616490900,755,742,6517,driving,OK,2317,7769,transit,OK,4484,5906,walking,OK,1412,6253,bicycling,OK,399,2119,4161,1332
7353,FK65AW,FK82AU,3/23/21 8:15,1/1/70 0:00,8:15:00 AM,1616487300,1096,1099,12140,driving,OK,3894,23001,transit,OK,8720,11877,walking,OK,2183,11904,bicycling,OK,727,8194,8602,2420
7355,KA128EJ,KA13NF,3/23/21 16:20,1/1/70 0:00,4:20:00 PM,1616516400,860,909,14878,driving,OK,3930,17396,transit,OK,9280,12593,walking,OK,3930,18398,bicycling,OK,679,2811,10851,3593
7356,TD98DU,TD69SD,3/23/21 7:10,1/1/70 0:00,7:10:00 AM,1616483400,1749,1735,28368,driving,OK,4862,30890,transit,OK,18076,24472,walking,OK,6240,29137,bicycling,OK,1279,3150,17392,5092
7357,KY114RU,KY112BS,3/23/21 19:30,1/1/70 0:00,7:30:00 PM,1616527800,541,516,4910,driving,OK,1893,6166,transit,OK,3150,4328,walking,OK,870,4708,bicycling,OK,448,1627,3528,1015
7358,PH29NG,PH152LQ,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,3984,4042,71165,driving,OK,38974,108239,transit,OK,50289,66879,walking,OK,13993,71962,bicycling,OK,2937,10347,49972,15416
7359,G467EH,G776EY,3/23/21 8:40,1/1/70 0:00,8:40:00 AM,1616488800,485,535,4799,driving,OK,880,5854,transit,OK,3151,3826,walking,OK,1355,5087,bicycling,OK,285,1629,2904,826
7360,AB123NR,AB345HQ,3/23/21 7:30,1/1/70 0:00,7:30:00 AM,1616484600,2938,3085,55687,driving,OK,7607,57846,transit,OK,36114,49181,walking,OK,10317,50465,bicycling,OK,2514,6900,35885,10615
7363,G664JL,G661RA,3/23/21 14:30,1/1/70 0:00,2:30:00 PM,1616509800,408,410,2646,driving,OK,944,3050,transit,OK,2065,2785,walking,OK,589,2785,bicycling,OK,220,1056,1672,516
7364,EH395PE,EH394HJ,3/23/21 8:50,1/1/70 0:00,8:50:00 AM,1616489400,388,382,4214,driving,OK,3065,4197,transit,OK,3065,4197,walking,OK,836,4214,bicycling,OK,369,2947,3013,846
7365,KA203EU,KA72TG,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,1844,1892,33373,driving,OK,4404,29520,transit,OK,21091,28562,walking,OK,6669,35150,bicycling,OK,1429,3652,22956,7071
7366,KW151RP,KW151AP,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,58,59,379,driving,OK,280,379,transit,OK,280,379,walking,OK,70,379,bicycling,OK,60,371,523,190
7367,DD97BD,DD97DX,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,193,206,929,driving,OK,566,784,transit,OK,566,784,walking,OK,203,813,bicycling,OK,68,431,435,139
7368,AB345HQ,AB123NR,3/23/21 16:30,1/1/70 0:00,4:30:00 PM,1616517000,2941,2987,54019,driving,OK,8302,60851,transit,OK,35755,49074,walking,OK,10519,51163,bicycling,OK,2539,6625,35885,10691
7369,PA146DX,PA146PS,3/23/21 8:05,1/1/70 0:00,8:05:00 AM,1616486700,148,150,1262,driving,OK,710,965,transit,OK,710,965,walking,OK,196,965,bicycling,OK,112,675,675,187
7370,FK13HQ,FK38PG,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,1438,1492,17633,driving,OK,2998,16635,transit,OK,10227,14182,walking,OK,2935,15278,bicycling,OK,947,9794,10729,2956
7371,DD111HL,KY155NW,3/23/21 16:00,1/1/70 0:00,4:00:00 PM,1616515200,3247,3337,50940,driving,OK,4672,56735,transit,OK,37017,50153,walking,OK,10234,53213,bicycling,OK,2619,4595,39006,10776
7372,FK95QT,FK78LZ,3/23/21 8:50,1/1/70 0:00,8:50:00 AM,1616489400,665,664,6734,driving,OK,1796,7634,transit,OK,4954,6495,walking,OK,1443,6611,bicycling,OK,533,3382,4672,1464
7373,ML126DL,FIRTHSC,3/23/21 13:30,1/1/70 0:00,1:30:00 PM,1616506200,0,0,0,driving,NOT_FOUND,0,0,transit,ZERO_RESULTS,0,0,walking,ZERO_RESULTS,0,0,bicycling,NOT_FOUND,,,,
7375,DD49FF,DD22HP,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,855,859,9403,driving,OK,2346,9412,transit,OK,5137,6777,walking,OK,1577,6872,bicycling,OK,550,3408,5286,1461
7376,FK101LR,FK101NS,3/23/21 12:45,1/1/70 0:00,12:45:00 PM,1616503500,245,249,1970,driving,OK,896,1256,transit,OK,896,1256,walking,OK,204,1256,bicycling,OK,56,341,341,94
7377,TD145TL,TD145EU,3/23/21 9:30,1/1/70 0:00,9:30:00 AM,1616491800,573,568,7596,driving,OK,2165,11326,transit,OK,4556,6552,walking,OK,1080,6548,bicycling,OK,458,2315,5270,1359
7378,G420DN,G403JN,3/23/21 17:00,1/1/70 0:00,5:00:00 PM,1616518800,667,718,4338,driving,OK,1476,4143,transit,OK,2746,3754,walking,OK,808,3720,bicycling,OK,339,1592,2676,884
7379,IV180BY,IV170UF,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,597,590,6595,driving,OK,1193,5011,transit,OK,3555,4799,walking,OK,971,4804,bicycling,OK,358,944,3534,1090
7380,PA29AP,PA40EP,3/23/21 17:05,1/1/70 0:00,5:05:00 PM,1616519100,601,645,8717,driving,OK,2343,6965,transit,OK,4674,6220,walking,OK,1483,7182,bicycling,OK,450,1948,4896,1532
7381,G743BN,G428JG,3/23/21 12:00,1/1/70 0:00,12:00:00 PM,1616500800,1368,1436,12287,driving,OK,3713,18438,transit,OK,8109,11265,walking,OK,2177,11443,bicycling,OK,784,3173,8412,2508
7382,FK29EG,FK70JJ,3/23/21 16:15,1/1/70 0:00,4:15:00 PM,1616516100,964,983,18390,driving,OK,4246,18715,transit,OK,12260,16553,walking,OK,3465,17351,bicycling,OK,803,3156,12574,3557
7383,FK82BJ,FK82JR,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,247,253,1485,driving,OK,626,838,transit,OK,626,838,walking,OK,197,838,bicycling,OK,171,698,722,221
7384,AB219EH,AB217DU,3/23/21 11:30,1/1/70 0:00,11:30:00 AM,1616499000,478,492,4037,driving,OK,1696,6945,transit,OK,2816,3723,walking,OK,826,3967,bicycling,OK,275,1495,2284,756
7385,G775GJ,G775PZ,3/23/21 16:20,1/1/70 0:00,4:20:00 PM,1616516400,508,497,9008,driving,OK,2950,5749,transit,OK,4146,5708,walking,OK,625,2269,bicycling,OK,130,1268,1313,352
7386,KA128EJ,KA14LR,3/23/21 18:30,1/1/70 0:00,6:30:00 PM,1616524200,837,833,13536,driving,OK,3798,17373,transit,OK,9827,13253,walking,OK,3702,17766,bicycling,OK,653,3747,10276,3593
7387,ML37FB,PA31NS,3/23/21 8:00,1/1/70 0:00,8:00:00 AM,1616486400,2057,2125,39824,driving,OK,5848,39579,transit,OK,24539,33314,walking,OK,6473,34117,bicycling,OK,1937,6801,26100,7357
7388,PA26AT,PA28BF,3/23/21 16:40,1/1/70 0:00,4:40:00 PM,1616517600,292,291,1929,driving,OK,1040,2475,transit,OK,1521,1875,walking,OK,552,1875,bicycling,OK,198,774,1168,378
7389,AB123BQ,AB107DA,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,387,427,3624,driving,OK,3140,8453,transit,OK,2569,3432,walking,OK,824,3510,bicycling,OK,286,2341,2464,766
7390,ZE29BJ,ZE29QN,3/23/21 10:00,1/1/70 0:00,10:00:00 AM,1616493600,4093,4132,38439,driving,OK,18635,44915,transit,OK,26336,38439,walking,OK,8410,38439,bicycling,OK,0,18221,28285,9481
7391,G816BP,G411EE,3/23/21 11:20,1/1/70 0:00,11:20:00 AM,1616498400,1412,1449,26409,driving,OK,4124,19104,transit,OK,10317,14069,walking,OK,2799,14607,bicycling,OK,1036,3340,10441,3112
7392,G459BE,G21EG,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,1305,1316,8408,driving,OK,2433,9234,transit,OK,5554,7475,walking,OK,1648,8190,bicycling,OK,660,1712,5559,1730
7393,ZE29TY,ZE29SN,3/23/21 15:00,1/1/70 0:00,3:00:00 PM,1616511600,254,254,1163,driving,OK,847,1163,transit,OK,847,1163,walking,OK,301,1163,bicycling,OK,79,697,697,231
7395,G314EB,G333BU,3/23/21 11:30,1/1/70 0:00,11:30:00 AM,1616499000,489,482,3081,driving,OK,1303,3112,transit,OK,1886,2407,walking,OK,728,2896,bicycling,OK,286,1644,1678,601
7396,G213AA,G36DL,3/23/21 13:30,1/1/70 0:00,1:30:00 PM,1616506200,694,738,6439,driving,OK,2485,6891,transit,OK,3680,4991,walking,OK,1121,5167,bicycling,OK,442,1877,3874,1088
7397,EH88AG,EH92HH,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,447,1747,2577,754
7398,HS20AG,HS20DN,3/23/21 18:50,1/1/70 0:00,6:50:00 PM,1616525400,556,574,5263,driving,OK,2369,6024,transit,OK,3940,5230,walking,OK,1193,5263,bicycling,OK,428,2662,3718,1094
18765,HS20AG,HS20DN,8/5/21 22:00,1/1/70 0:00,10:00:00 PM,1628204400,542,505,5394,driving,OK,2774,8424,transit,OK,4025,5321,walking,OK,1235,5354,bicycling,OK,428,2662,3718,1094
7399,G728EG,G315LP,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,770,740,6534,driving,OK,3812,11550,transit,OK,4474,5978,walking,OK,1349,6407,bicycling,OK,539,2453,4524,1527
7400,G23LX,G11RD,3/23/21 8:30,1/1/70 0:00,8:30:00 AM,1616488200,585,580,2569,driving,OK,502,2283,transit,OK,1424,1964,walking,OK,358,1990,bicycling,OK,237,1137,1411,398
7401,PA286BS,PA286BS,3/23/21 16:55,1/1/70 0:00,4:55:00 PM,1616518500,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
19107,PA286BS,PA286BS,8/5/21 23:30,1/1/70 0:00,11:30:00 PM,1628209800,0,0,0,driving,OK,0,0,transit,ZERO_RESULTS,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
7402,KA33DL,KA33HQ,3/23/21 8:40,1/1/70 0:00,8:40:00 AM,1616488800,271,269,1562,driving,OK,573,1989,transit,OK,1215,1535,walking,OK,464,1541,bicycling,OK,104,480,717,221
9025,KA33DL,KA33HQ,4/12/21 11:30,1/1/70 0:00,11:30:00 AM,1618230600,169,170,947,driving,OK,762,947,transit,OK,762,947,walking,OK,272,947,bicycling,OK,104,480,717,221
7403,G445TA,G444EJ,3/23/21 14:40,1/1/70 0:00,2:40:00 PM,1616510400,393,373,2034,driving,OK,1243,2715,transit,OK,1436,1959,walking,OK,423,1959,bicycling,OK,220,1354,1363,464
7404,G331AZ,G349DL,3/23/21 14:10,1/1/70 0:00,2:10:00 PM,1616508600,426,453,6091,driving,OK,1244,4914,transit,OK,2778,3698,walking,OK,982,4482,bicycling,OK,344,1545,3235,1136
7405,FK20FE,FK20FE,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
7883,FK20FE,FK20FE,3/23/21 11:15,1/1/70 0:00,11:15:00 AM,1616498100,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
15459,FK20FE,FK20FE,4/23/21 19:30,1/1/70 0:00,7:30:00 PM,1619209800,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
16868,FK20FE,FK20FE,8/4/21 11:45,1/1/70 0:00,11:45:00 AM,1628081100,0,0,0,driving,OK,0,0,transit,ZERO_RESULTS,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
7406,TD90AA,TD98DB,3/23/21 11:30,1/1/70 0:00,11:30:00 AM,1616499000,456,453,3406,driving,OK,947,3697,transit,OK,1893,2404,walking,OK,730,2473,bicycling,OK,405,1337,1794,653
7407,ML20HZ,ML27QJ,3/23/21 10:30,1/1/70 0:00,10:30:00 AM,1616495400,122,129,1264,driving,OK,309,1631,transit,OK,918,1211,walking,OK,260,1264,bicycling,OK,92,427,863,256
7408,DD39TQ,DD39TQ,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
8755,DD39TQ,DD39TQ,4/12/21 9:20,1/1/70 0:00,9:20:00 AM,1618222800,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
8762,DD39TQ,DD39TQ,4/12/21 9:00,1/1/70 0:00,9:00:00 AM,1618221600,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
15297,DD39TQ,DD39TQ,4/23/21 18:20,1/1/70 0:00,6:20:00 PM,1619205600,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
7409,DD39BH,DD38QB,3/23/21 13:00,1/1/70 0:00,1:00:00 PM,1616504400,307,306,2082,driving,OK,865,2746,transit,OK,1518,2039,walking,OK,418,2082,bicycling,OK,226,1325,1450,440
7411,G336AG,PA167RU,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,2785,2765,50988,driving,OK,13587,55011,transit,OK,33777,45781,walking,OK,10721,52676,bicycling,OK,2426,6529,34854,11100
7412,AB345FH,AB345FH,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
10138,AB345FH,AB345FH,4/12/21 15:00,1/1/70 0:00,3:00:00 PM,1618243200,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
7413,EH64BU,EH66AA,3/23/21 11:10,1/1/70 0:00,11:10:00 AM,1616497800,292,288,1312,driving,OK,686,1592,transit,OK,994,1369,walking,OK,283,1444,bicycling,OK,160,672,1020,328
7414,EH22AN,EH421TW,3/23/21 19:00,1/1/70 0:00,7:00:00 PM,1616526000,2557,2625,45479,driving,OK,3530,43103,transit,OK,31000,42193,walking,OK,9268,47764,bicycling,OK,2064,3904,33347,10009
7415,IV23PP,IV408BP,3/23/21 16:00,1/1/70 0:00,4:00:00 PM,1616515200,6308,6410,128234,driving,OK,8207,122550,transit,OK,90922,124161,walking,OK,24471,126608,bicycling,OK,5602,8325,93494,25599
7416,KW15TS,KW147AJ,3/23/21 7:40,1/1/70 0:00,7:40:00 AM,1616485200,1805,1861,36990,driving,OK,4086,40488,transit,OK,26564,36830,walking,OK,6269,36830,bicycling,OK,2103,7131,26655,8093
7417,KY85DF,EH558QU,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,3020,2982,65646,driving,OK,10618,75383,transit,OK,45089,60323,walking,OK,13357,64194,bicycling,OK,2688,9173,43957,13386
7418,DD23EF,DD36RF,3/23/21 14:00,1/1/70 0:00,2:00:00 PM,1616508000,326,326,2317,driving,OK,1350,2802,transit,OK,1761,2287,walking,OK,536,2293,bicycling,OK,191,1056,1783,477
7419,G514BT,PA87HF,3/23/21 14:20,1/1/70 0:00,2:20:00 PM,1616509200,986,1000,9023,driving,OK,1723,8590,transit,OK,5382,7119,walking,OK,1757,8215,bicycling,OK,620,1531,5647,1642
7420,IV25GH,IV26BZ,3/23/21 17:00,1/1/70 0:00,5:00:00 PM,1616518800,435,490,4052,driving,OK,2624,8890,transit,OK,3028,4041,walking,OK,826,4052,bicycling,OK,323,3287,3602,949
7421,EH222JS,EH414PJ,3/23/21 7:10,1/1/70 0:00,7:10:00 AM,1616483400,1795,1768,27721,driving,OK,0,0,transit,ZERO_RESULTS,20881,27734,walking,OK,6495,29565,bicycling,OK,1244,9939,19878,6892
7422,G642LS,G642SA,3/23/21 12:20,1/1/70 0:00,12:20:00 PM,1616502000,244,276,1949,driving,OK,573,2064,transit,OK,1464,1949,walking,OK,379,1949,bicycling,OK,155,602,1715,475
7423,KA290BB,KA308JR,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,310,313,3739,driving,OK,1801,6534,transit,OK,2726,3675,walking,OK,822,4098,bicycling,OK,243,764,3020,759
7424,PA28DX,PA26LT,3/23/21 10:20,1/1/70 0:00,10:20:00 AM,1616494800,276,281,2291,driving,OK,713,2297,transit,OK,1405,1884,walking,OK,356,2116,bicycling,OK,198,799,1627,439
7425,DG13PQ,DG13JY,3/23/21 14:30,1/1/70 0:00,2:30:00 PM,1616509800,309,320,4722,driving,OK,3399,4669,transit,OK,3399,4669,walking,OK,883,4722,bicycling,OK,532,2783,4344,1507
7427,EH403EB,EH403BQ,3/23/21 9:20,1/1/70 0:00,9:20:00 AM,1616491200,219,226,2293,driving,OK,1703,2293,transit,OK,1703,2293,walking,OK,505,2293,bicycling,OK,190,1557,1604,458
7428,EH92JG,ML126PZ,3/23/21 18:00,1/1/70 0:00,6:00:00 PM,1616522400,3063,3194,48573,driving,OK,5761,51710,transit,OK,35800,48369,walking,OK,9710,49924,bicycling,OK,2715,7618,35218,10805
7429,EH64RT,EH52AE,3/23/21 15:30,1/1/70 0:00,3:30:00 PM,1616513400,339,374,1990,driving,OK,1122,2583,transit,OK,1216,1585,walking,OK,427,1585,bicycling,OK,173,1189,1189,352
7430,DG29BF,DG11UW,3/23/21 12:30,1/1/70 0:00,12:30:00 PM,1616502600,523,528,5996,driving,OK,2012,7096,transit,OK,4139,5550,walking,OK,1330,6327,bicycling,OK,419,2081,4333,1328
7431,G674RL,G674RL,3/23/21 19:30,1/1/70 0:00,7:30:00 PM,1616527800,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
