,PO1,PD1,origin_lat,origin_lng,destination_lat,destination_lng
6534,KY76AA,KY76DA,56.202517,-3.135409,56.203406,-3.136402
6535,KY76AA,KY76DA,56.202517,-3.135409,56.203406,-3.136402
6536,KY76DA,KY76AA,56.203406,-3.136402,56.202517,-3.135409
6537,KY76DA,KY76AA,56.203406,-3.136402,56.202517,-3.135409
6538,DD39HL,DD39NA,56.493815,-3.006137,56.493384,-3.008383
6539,DD39HL,DD39NA,56.493815,-3.006137,56.493384,-3.008383
6540,DD39HL,DD23BR,56.493815,-3.006137,56.470778,-3.009602
6541,DD77QQ,DD77QS,56.500067,-2.731559,56.499882,-2.734008
6542,FK53AJ,G671LQ,56.018415,-3.831886,55.9501,-3.990565
6543,FK53AJ,G671LQ,56.018415,-3.831886,55.9501,-3.990565
6544,KA114AP,KA114AY,55.606972,-4.613905,55.609393,-4.612907
6545,KA114AP,KA114AY,55.606972,-4.613905,55.609393,-4.612907
6546,KA114AP,KA114AY,55.606972,-4.613905,55.609393,-4.612907
6547,KA114AP,KA114EX,55.606972,-4.613905,55.607981,-4.623881
6548,KA128AY,KA114EX,55.609226,-4.673075,55.607981,-4.623881
6549,KA20BE,KA114EX,55.61394,-4.539409,55.607981,-4.623881
6550,KA114EX,KA114EX,55.607981,-4.623881,55.607981,-4.623881
6551,G735AZ,G728HG,55.815666,-4.190826,55.81298,-4.18549
6552,G735AZ,G403RE,55.815666,-4.190826,55.849224,-4.206485
6553,G720HR,G403RE,55.783284,-4.095565,55.849224,-4.206485
6554,G537SX,G403RE,55.832909,-4.369869,55.849224,-4.206485
6555,PA152BL,G403RE,55.940031,-4.737183,55.849224,-4.206485
6556,DD54LU,DD54RY,56.481029,-2.834146,56.48276,-2.829232
6557,DD54LU,DD54RY,56.481029,-2.834146,56.48276,-2.829232
6558,DD54LU,DD112RA,56.481029,-2.834146,56.577819,-2.732317
6559,G211HG,G812DH,55.878706,-4.241572,55.911309,-4.395406
6560,G783JL,G783JL,55.780187,-4.431974,55.780187,-4.431974
6561,G783JL,G783JL,55.780187,-4.431974,55.780187,-4.431974
6562,IV306BH,IV304DE,57.637362,-3.303793,57.653558,-3.316185
6563,EH421QU,EH421FD,55.968609,-2.409443,55.988354,-2.525049
6564,EH421QU,EH421QU,55.968609,-2.409443,55.968609,-2.409443
6565,EH421QU,EH421QU,55.968609,-2.409443,55.968609,-2.409443
6566,EH421QZ,EH421QU,55.996864,-2.51966,55.968609,-2.409443
6567,EH421FD,EH421QU,55.988354,-2.525049,55.968609,-2.409443
6568,ML30AY,G758SF,55.78195,-4.045657,55.760592,-4.19384
6569,ML30AY,ML36NE,55.78195,-4.045657,55.776096,-4.049066
6570,ML30AY,ML36NE,55.78195,-4.045657,55.776096,-4.049066
6571,DG20LB,DG12AH,55.092339,-3.653783,55.069771,-3.61434
6572,G521JT,G117RY,55.839129,-4.320097,55.872214,-4.312173
6573,G115EQ,G117RY,55.872685,-4.302882,55.872214,-4.312173
6574,G129NX,G117RY,55.879864,-4.303003,55.872214,-4.312173
6575,G117PJ,G117RY,55.873859,-4.318826,55.872214,-4.312173
6576,G117LG,G117RY,55.877078,-4.319241,55.872214,-4.312173
6577,G36ST,G117RY,55.866115,-4.260729,55.872214,-4.312173
6578,G117SR,G117RY,55.872027,-4.314001,55.872214,-4.312173
6579,DD108RR,DD108JG,56.715534,-2.463221,56.713692,-2.468116
6580,ML67FD,ML66LX,55.873115,-3.952687,55.876466,-3.967419
6581,DD84QS,DD81ER,56.837913,-3.080258,56.636518,-2.902641
6582,DD84QS,DD85JD,56.837913,-3.080258,56.672321,-3.1372
6583,G314LA,KA309HY,55.847242,-4.201471,55.798477,-4.859864
6584,ML66JH,ML66ER,55.867626,-3.98126,55.870117,-3.97608
6585,AB245DA,AB219WF,57.15223,-2.095419,57.171758,-2.191055
6586,AB245DA,AB243HG,57.15223,-2.095419,57.15528,-2.100865
6587,AB245DA,AB154UF,57.15223,-2.095419,57.136616,-2.135823
6588,DD82EP,DD82HP,56.644652,-2.885925,56.645132,-2.879055
6589,AB555EQ,AB555EY,57.542507,-2.944578,57.542133,-2.947759
6590,AB555BR,AB555EY,57.543061,-2.952461,57.542133,-2.947759
6591,AB544XF,AB555EY,57.447002,-2.956511,57.542133,-2.947759
6592,AB555GT,AB555EY,57.545649,-2.945078,57.542133,-2.947759
6593,EH52BB,EH52BB,55.975171,-3.218443,55.975171,-3.218443
6594,EH52BB,EH52BB,55.975171,-3.218443,55.975171,-3.218443
6595,IV25PL,IV27HZ,57.519633,-4.00941,57.517472,-4.146081
6596,IV362RZ,IV23SP,57.538272,-3.467217,57.467586,-4.199769
6597,G443HQ,G466RY,55.80991,-4.277594,55.79244,-4.306421
6598,DG86HB,DG35EA,54.955086,-4.488079,55.24893,-3.725563
6599,G825LH,G830UA,55.965532,-4.655381,55.993086,-4.591825
6600,FK66HD,FK42BG,56.023371,-3.905099,55.996094,-3.919199
6601,FK15RS,FK42BG,56.001758,-3.79187,55.996094,-3.919199
6602,DD37PZ,DD54RE,56.472018,-2.96316,56.48889,-2.819269
6603,EH216QD,EH216DF,55.942948,-3.067504,55.945249,-3.06326
6604,G626JP,G626RA,55.93269,-4.31608,55.940096,-4.312808
6605,G626JP,G627SR,55.93269,-4.31608,55.943653,-4.322469
6606,G626JP,G626LZ,55.93269,-4.31608,55.933782,-4.325832
6607,G626JP,G639BY,55.93269,-4.31608,55.988313,-4.305072
6608,G639ED,G639BY,55.985392,-4.308043,55.988313,-4.305072
6609,DD77GY,DD113RB,56.497299,-2.730049,56.57341,-2.619842
6610,DD77GY,DD76DP,56.497299,-2.730049,56.506307,-2.699542
6611,G333LW,G349DT,55.866375,-4.158183,55.868452,-4.121936
6612,G349HG,G349DT,55.865127,-4.109401,55.868452,-4.121936
6613,G340JY,G349DT,55.870922,-4.108421,55.868452,-4.121936
6614,G340AH,G349DT,55.863735,-4.101479,55.868452,-4.121936
6615,G26AE,G349DT,55.859635,-4.25946,55.868452,-4.121936
6616,G335QB,G349DT,55.875441,-4.153171,55.868452,-4.121936
6617,G332TG,G349DT,55.870635,-4.175491,55.868452,-4.121936
6618,G212LR,G349DT,55.868941,-4.227024,55.868452,-4.121936
6619,EH547EP,EH548TA,55.884702,-3.525798,55.91225,-3.537615
6620,EH547EP,EH548ES,55.884702,-3.525798,55.904218,-3.561707
6621,KA290AD,KA290AA,55.759199,-4.854431,55.75761,-4.854941
6622,HS12TX,HS12BW,58.221224,-6.389081,58.209142,-6.378745
6623,HS12TX,HS12BW,58.221224,-6.389081,58.209142,-6.378745
6624,HS20AZ,HS12BW,58.198334,-6.328842,58.209142,-6.378745
6625,HS20NG,HS12BW,58.341414,-6.216722,58.209142,-6.378745
6626,HS12TB,HS12BW,58.213192,-6.379159,58.209142,-6.378745
6627,HS12ND,HS12BW,58.208805,-6.384616,58.209142,-6.378745
6628,HS29NP,HS12BW,58.133484,-6.430314,58.209142,-6.378745
6629,HS12DH,HS12BW,58.209978,-6.387896,58.209142,-6.378745
6630,HS12TL,HS12BW,58.21627,-6.373881,58.209142,-6.378745
6631,HS29ND,HS12BW,58.209119,-6.851008,58.209142,-6.378745
6632,HS20SZ,HS12BW,58.476056,-6.277963,58.209142,-6.378745
6633,G611JY,PA28TL,55.909453,-4.342888,55.817341,-4.430254
6634,EH43AW,EH39EN,55.954253,-3.219371,55.944739,-3.195343
6635,EH75NE,EH39EN,55.961175,-3.178807,55.944739,-3.195343
6636,KY112AE,KY138DH,56.029453,-3.432426,56.1983,-3.422546
6637,DD83DY,DD82XD,56.652228,-2.87162,56.625651,-2.772598
6638,DD83DY,DD85DG,56.652228,-2.87162,56.666529,-3.00633
6639,DD83DY,DD85DG,56.652228,-2.87162,56.666529,-3.00633
6640,DD83DY,DD81JX,56.652228,-2.87162,56.637639,-2.899195
6641,DD82AE,DD81JX,56.642738,-2.889521,56.637639,-2.899195
6642,PH15GD,PH29LP,56.397782,-3.431762,56.328649,-3.322789
